AKK	ENG	Frequency
šu-an-na KI	Šuanna	1
UD 11 KÁM	eleventh days	1
ki-gal-lam	pedestal	1
ṣe-ru-uš-šu	upon it	1
ti-iq-nim	ornaments	1
⸢nam⸣-ru	shining	1
KÙ GI	gold	1
pi-ti-iq-šu	structure	1
ip-ti-qu	had cast	1
i-na	with	1
i-ra-am-mu-ú	takes up residence	1
i-na	when	1
šit -⸢lu-ṭù⸣	tri umphant	1
⸢IBILA⸣	heir	1
ba-bi-lam KI	Babylon	1
ša	from	1
ta-a-ri	returning	1
a-la-ku	going	1
BÁRA	Dais	1
i-na	on	1
la	not	1
le-em-nim	evil doer	1
uš-zi-zu	did station	1
ia-ti	me	1
áš-ru	humble	1
ša-aḫ-ṭu	respectful	1
ša	who	1
pa-la-ḫa	to revere	1
DINGIR DINGIR	gods	1
mu-du-ú	knows how	1
e-ep-ti-iq-ma	I cast	1
mé-lam-mu	of brilliance	1
MUŠ ḪUŠ	mušḫuššu-dragons	1
e-ri-i	of copper	1
še-zu-zu-ú-ti	fierce	1
ša	that	1
a-a-bi	enem ies	1
ú-uš-zi-iz	stationed	1
ki-se-e	bases	1
sì-ma-a-ti-šu	appearance	1
re-eš-ta-a-ti	original	1
ki-ma	according to	1
la-bi-ri-im-ma	ancient times	1
ki-ma	as	1
ši-na-a-ti	those	1
KÁ-U₆ DE BABBAR	Ka-ude- babbar	1
i-za-an-nu	coat	1
ú-ša-al-bi-iš-ma	covered	1
KÙ BABBAR	of silver	1
e-eb-bi	shining	1
ti-i-ri	plating	1
mu-ú-ti	deadly	1
i-ma-at	venom	1
d NÈ ERI₁₁ GAL-LUGAL-ú-ṣu-úr	Neriglissar	1
u	and	2
a-na	to	2
KUR	land	2
EN	lord	1
LUGAL	king	1
RA KI KÁ DINGIR	of Babylon	1
GÌR NÍTA	governor	1
KUR-šu-me-ri	of Sumer	1
URI KI	Akkad	1
iš-di	foundations	1
MA DA	of land	1
a-na-ku	I	1
mu-ki-in	one who makes firm	1
Ì-nu-um	When	1
d AMAR UTU	Marduk	1
ú-te-er	restored	1
GAL-ú	great	1
aš-ri-šu	place	1
ni-ši-im	people	1
be-lim	rule	1
i-din-nam	gave	1
a-a-bi-ia	of my enemy	1
ša-la-lam	to plunder	1
iq-ba-am	he commanded	1
ì-nu-mi-šu	At that time	1
é-temen-an-ki	Etemenanki	1
e-eš-ši-iš	anew	1
e-pu-uš-ma	I built	1
d na-bi-um-IBILA-ÙRU	Nabopolassar	1
ù	and	3
a-na	to	3
la	no	2
é-sag-íl	of Esagil	2
ša	which	2
d AMAR UTU	Marduk	2
la-bí-ri	original	2
si-ip-pu-šu	door-jamb	2
i-na	among	2
ša	whose	2
ul-lu-lu	arr ange	1
BUR SAG GÁ	bursaggû-offerings	1
qí-bi-ti-ka	command	1
ku-un-nu-⸢um⸣	secure	1
du-un-nu-nim	very stable	1
ri-ik-sa-ti-ša	construction	1
i-ga-ru-ša	walls	1
i-ni-šu	had become weak	1
šu-lu-uḫ-ḫu	purification rites	1
ta-ak-li-mu	taklīmu-offerings	1
⸢na⸣- de-e	keep	1
ta-am-le-e	terracing	1
be-lí	for lord	1
ra-bu-ú	great	1
d ⸢AMAR⸣ UTU	M arduk	1
šu-ul-lu-mu	properly administer	1
sa-at-⸢tuk⸣- ku	sattuk ku -offerings	1
ub-bu-bi-im-ma	keep clean	1
a-na	To	1
še-eṭ-ṭim	omission	1
ḫi-ṭi-tim	cultic mistake	1
a-na	from	1
iš-ta-ap-pí-lu-⸢ma⸣	had become progressively lower	1
ul-lu-ú	he had raised	1
i-na	to	1
at-ta-ʾi-id-ma	I gave attention	1
u₄-mi-šu	that time	1
DINGIR	god	1
né-me-qí	wisdom	1
ba-an	creates	1
d i-gi₄-gi₄	Igīgū	1
šu-úr-ba-tim	supreme	1
a-ma-at-su	words	1
d a-nun-na-ki	Anunnakū	1
šu-tu-qá-at	most outstanding	1
be-lu-ut-su	lordship	1
pa-al-ḫi-iš	reverent	1
si-ḫi-ir-tì	enclosure	1
re-e-ši-⸢ša⸣	superstructure	1
É GAR₈	wall	1
mé-eḫ-ra-at	faces	1
IM SI SÁ	north	1
ra-am-ku-tim	ramku-	1
ki-ni-iš-ti	kiništu-priests	1
ra-mu-ù	reside	1
šar	king	1
ma-aḫ-ri	former	1
uš-ši-ša	foundations	1
id-⸢du-ma⸣	had laid	1
la	not	1
šu-ub-ši- i	occurr ing	1
la	prevent	1
ab-re-e-⸢ma⸣	inspected	1
te-em-me-en-ša	foundation	1
la-ba-ri	long-lasting	1
li-pí-it qá-ti-ia	handiwork	1
šu-qú-ru-um	precious	1
ḫa-di-iš	with pleasure	1
na-ap-li-is-ma	look upon	1
ba-la-ṭa₄	life	1
UD MEŠ	of days	1
ar-ku-tim	long	1
li-it-tu-tú	very old age	1
še-bé-e	grant	1
ku-un-nu	firmly secured	1
GIŠ GU ZA	throne	1
pa-le-e	reign	1
ì-lí	of gods	1
dNÈ ERI₁₁ GAL-LUGAL-ú-ṣur	Neriglissar	1
LUGAL	king	1
lu-ú	may	1
za-ni-nu	who provides	1
mu-uš-te-eʾ-ú	who constantly seeks out	1
aš-ra-ti-ka	your shrines	1
a-na	for	1
a-na-ku	I	1
du-úr da-ra	eternity	1
i-na	Through	1
la	cannot	1
na-ka-ri	be altered	1
ab-bé-e-šu	his fathers	1
nu-úr	light	1
a-ḫi-iṭ	examined	1
KÁ-šu	gate	1
ki-it-tim	firm	1
e-li	on	1
te-em-me-en-ni-šu	foundations	1
ú-ki-in	I secured	1
uš-ši-šu	foundations	1
ú-za-aq-qí-ir	I raised	1
mé-la-a-šu	high parts	1
ul-la-a	making lofty	1
ḫu-úr-sa-ni-iš	mountain	1
ú-ki-in-ma	I secured	1
i-na	in	1
e-er-ta-a	set up	1
ši-it-ra-ḫu	magnificent	1
GIŠ IG MEŠ	doors	1
⸢ki-sa⸣-a	base	1
⸢dan-nim⸣	strong	1
ESIR UD A	bitumen	1
i-na	using	1
SIG₄ AL ÙR RA	baked bricks	1
ú-ša-às-ḫi-ir	I surrounded	1
EN	lord	1
šu-úr-bi-i	supreme	1
e-te-el-lu	pre-eminent	1
ṣi-i-ri	exalted	1
ka-ab-ti	venerated	1
i-na	At	1
a-na	for	5
ša	which	3
a-na	to	3
ù	and	3
lu-ú	indeed	3
šar-ru-ti-ia	my kingship	2
ra-ap-ša-a-tim	widespread	2
ni-ši-ša	his people	2
ma-a-tim	land	2
i-na	in	2
ki-i-nu	legitimate	2
ša	who	2
šu-um	name	2
ma-a-tim	to country	1
pa-ni	approach	1
dan-nu	strong	1
TIN TIR KI	Babylon	1
BÀD	wall	1
ki-ma	like	1
é-sag-íl	of Esagil	1
ma-aṣ-ṣa-ar-tì	protection	1
na-ṣi-ir	who ensures	1
i-di-lu	blocks	1
ar-ta-né-eʾ-e	shepherded	1
a-na-ku	I	1
gi-it-ma-lum	perfect	1
Ì-nu-um	When	1
d AMAR UTU	Marduk	1
d EN LÍL	Enlil	1
DINGIR DINGIR	of gods	1
ru-bu-ú	prince	1
mu-uš-ta-li	who deliberates	1
ABGAL	sage	1
li-ib-bi	hearts	1
d i-gi₄-gi₄	of Igīgū	1
ka-la-mu	of all	1
mu-du-ú	knows	1
i-na	among	1
iš-ta-an-ni-ma	sought out	1
eṭ-lum	warrior	1
md EN-šu-um-iš-ku-un	of Bēl-šum-iškun	1
e-em-qá	wise	1
aš-ra-a-tì	shrines	1
LUGAL	king	1
TIN TIR KI	of Babylon	1
ru-ba-a-am	prince	1
na-a-da	pious	1
mi-gi-ir	favorite	1
d AMAR UTU	of Marduk	1
áš-ru	humble	1
ka-an-šu	submissive	1
pa-li-iḫ	who reveres	1
EN	lord	1
EN EN	of lords	1
e-em-qá-am	wise	1
mu-ut-né-en-nu-ú	pious	1
mu-uš-te-eʾ-ú	who constantly seeks out	1
d AG	of Nabû	1
NUN	prince	1
EN-šu	his lord	1
ÉNSI	ruler	1
za-ni-nu-um	who provides	1
ba-bi-il	who brings	1
i-gi-se-e	gifts	1
ra-bu-ù-tim	large	1
é-sag-íl	Esagil	1
é-zi-da	Ezida	1
mu-ṭa-aḫ-ḫi-id	who copiously supplies	1
sa-at-tu-uk-ku	sattukku-offerings	1
šu-lu-úḫ-ḫi-šu-un	purification rites	1
DUMU	son	1
iš-tu	since	1
mu-uš-te-ši-ru	ensures are carried out correctly	1
mé-eṣ-ḫe-ru-ti-ia	my youth	1
ba-la-ṭa	health	1
i-ša-ri-iš	properly	1
ša-ni-nu	rivals	1
ši-bi-ir-ri	rod	1
mu-ša-al-li-im	that protects	1
ni-ši	people	1
be-lu-tú	lordship	1
i-qí-pí-im	entrusted	1
uš-pa-ri	staff	1
mu-ka-an-ni-iš	subdues	1
za-ʾi-i-ru	enemies	1
ú-ša-at-mi-ḫa	let grasp	1
qá-tu-ú-a	my hands	1
a-ga-a	crown	1
ú-ša-aš-ša-an-ni-ma	made me wear	1
ù	or	1
ma-a-tú	land	1
mu-gal-li-tú	intimidators	1
ul	not	1
ú-ša-ab-ši	he did bring about	1
a-na-ar	I killed	1
a-a-bi	foes	1
aš-gi-iš	slaughtered	1
ka-li-šu-nu	all	1
za-ma-nu	enemies	1
la ma-gi-ri	of unsubmissive	1
a-lu-ut	suppressed	1
mi-ša-ri	justice	1
aš-ta-ak-ka-an	I constantly established	1
ni-ši-ia	my people	1
iš-ru-kam	he gave	1
mu-ra-ap-pí-ša-at	that widens	1
ṣab-ta-an-ni	provided for	1
i-lu-ti-šu	for his divinity	1
ṭa-a-bi	appropriate	1
áš-ri	in places	1
šu-ul-mi	of well-being	1
šu-ul-mi	peacefully	1
ir-te-ed-dan-ni	constantly guided	1
im-ba-an-ni	gave me	1
a-na	For	1
i-ša-ru-ti-ia	my righteousness	1
qá-qá-da-a	always	1
a-pá-lu-šu	I answer him	1
ka-an-šu-ti-ia	my submissiveness	1
ka-a-a-nim	constantly	1
pu-lu-úḫ-tì	respect	1
aš-te-eʾ-ú	I strive after	1
i-ša-ár-ti	just	1
ṭa-a-bi	pleasing	1
e-pé-šu	to perform	1
u₄-mi-ša-am	daily	1
a-ta-mu-ú	I plan	1
e-li-šu	to him	1
ip-pa-al-sa-an-ni-ma	He looked upon me	1
da-am-qá	gracious	1
šar-ru-tim	king	1
iz-ku-úr	declared	1
re-é-ú-tì	shepherd	1
da-rí	eternity	1
e-pé-šu	In order	1
GIŠ NÍG GIDRU	scepter	1
d NÈ ERI₁₁ GAL-LUGAL-ú-ṣu-ur	Neriglissar	1
DINGIR MEŠ	of gods	7
a-na	to	4
LUGAL	king	3
e₂-sag-il₂	Esagil	3
GAL MEŠ	great	3
be-lu	lord	3
a-na	for	3
BAD₃	wall	3
da-rí-a-ti	eternity	3
ne₂-me₂-et-ta	support	2
gi-mir	all	2
d AMAR UTU	Marduk	2
e₂-zi-da	Ezida	2
KA₂ DINGIR RA KI	of Babylon	2
e-em-qa₂	wise	2
šá	of	2
ši-ṭi-ir	inscription	2
NUN	prince	2
a-na-ku	I	2
šu-us-su-mu	most befitting	1
qar-ra-du	of hero	1
i-qu-pu	had buckled	1
i-nu-šu-ma	had become shaky	1
iš-da-a-šu	foundations	1
im-gur- d EN LIL₂	Imgur-Enlil	1
i₃-nu-šu	At that time	1
ṭu₂-uh-hu-da-ak	lavishly	1
za-ni-nu	provides	1
E₂	temple	1
re-e-ši-šu	superstructure	1
e₂-mes-lam	Emeslam	1
ša₂	to	1
du-uš-ša₂-ku	abundantly	1
mim-ma	everything	1
ba-la-ṭu	of life	1
ša₂-ad	mountain	1
ṭe₄-em	will	1
i-ga-ru-šu	walls	1
it-ru-ur-ma	tottering	1
pu-tuq-qu	constantly attentive	1
na-a-du	attentive	1
mi-ṣi-ir	border	1
ki-na-a-ta	of orderliness	1
u₂-ṣur-ti₃	plan	1
da-ra-u₂	eternal	1
Apu-lu-uk-ku	boundary marker	1
UŠ 20 TA	of 20 UŠ	1
ku-du-ur-ru	boundary	1
KI TIN TIR	of Babylon	1
BAD₃ im-gur- d EN LIL₂	Imgur-Enlil	1
la	no	1
ad-ke-e-ma	I removed	1
qu-up-pu-tim	buckled	1
i-ga-ru-šu	wall	1
re-e₂-a-am	shepherd	1
du-un-nu-nim-ma	strengthen	1
ana	to	1
šu-a-ti	that	1
i-ši	had	1
šu-tu₂-ra-ku	foremost	1
ša₂	who	1
bi-nu-ut	creation	1
IL₂	brings	1
d ŠEŠ KI-ri	Nannāru	1
ni-bi-it	chosen	1
ka-la-ma	everything	1
ba-nu-u₂	creator	1
eṭ-lu	young man	1
mu-du-u₂	knowing	1
d nin-ši-ku₃	Ninšiku	1
bi-nu-tu	creation	1
mit-hur-tu₂	harmony	1
mu-kal-li-im	makes known	1
a-pil	heir	1
d MU U₂ A TI	Nabû	1
i-ti-it	selected	1
ma-al-ku	rulers	1
ba-na-a-ta	creatress	1
d E₄ RU₆	Erua	1
na-ab-ni-it	product	1
ABGAL	sage	1
aš-ra-a-ti₃	shrines	1
ṣa-ad-du	astrological signs	1
E₂ GAL	palace	1
ba-ša-a	mind	1
mu-ut-ne₂-en-nu-u₂	pious	1
dam-qa-a-ti	good relations	1
aš-te-ne₂-eʾ-e	assiduous	1
a-na	towards	1
KA₂ DINGIR RAKI	of Babylon	1
URU	city	1
mu-uš-te-ne₂-eʾ-u₂	one assiduous	1
ki-sur-ra-a	ground plan	1
uz-na-a-šu	focused on	1
a-gi-i	of crown	1
md na-bi-um-ba-lat-su-iq-bi	Nabû-balāssu-iqbi	1
DUMU	son	1
u₃	and	1
zi-in-na-a-ti	provisioning	1
pu-luh-tu₄	devotion	1
iš-te-ne₂-eʾ-u₂	assiduous	1
u₄-mi-šam-ma	every day	1
ša	who	1
šu-ur₂-šu-du	firmly-founded	1
a-a-bi	enemies	1
šu-un-du-lu	wide-stretching	1
a-a-bi-ia	my enemies	1
lu-re-ʾe-e	may I shepherd	1
te-né-še-e-ti	humankind	1
ṣal-mat SAG DU	black-headed	1
nap-ḫar	entirety	1
kib-ra-a-ti	quarters	1
ka-li-iš	all	1
re-é-ú-si-na	shepherdship	1
lu-pu-uš	I may exercise	1
šu-um-qí-it	Cut down	1
lu-be-el	rule over	1
šá-ni-na	rival	1
ar-šá-a	I have	1
a-a	no	1
lit-tu-tu	old age	1
lu-uš-ba-a	I may be sated	1
ba-la-ṭi-ia	of my life	1
UD MEŠ	days	1
šu-ri-ik	Prolong	1
ma-ḫa-ar-ka	in your presence	1
na-gab-šu-un	all of them	1
LUGAL MEŠ	kings	1
li-bur-ma	stays in good repair	1
pa-li-iḫ-ka	who reveres you	1
aš-ri-ka	your place	1
mu-uš-te-ʾu-ú	assiduous	1
za-nin-ku	who provides for you	1
lu-ú	May	1
šu-um-šu	his name	1
i-ba-ʾi-il	will be important	1
ba-la-ṭu	vigor	1
uṣ-ṣa-ab	he will increase	1
i-lab-bi-ir	will live	1
be-lu-su-un	dominion	1
a-ši-ib	who sit	1
lu-pu-uš	exercise	1
lu-ki-in	may I impose	1
GIŠ NÍG GIDRU	scepter	1
e-li-šu-nu	upon	1
mé-e	water	1
nag-bi	spring	1
iš*-ta*-na-at-tu-ú	they drink	1
ša	wherever	1
pa-rak-ku	dais	1
li-ku-un	endures	1
e-te-ep-pu-šu	I have built	1
tu-uk-šu	shield	1
šum-šu	I supply	1
ú-šar-ši-id-su	made secure	1
mé-la-a-šu	high parts	1
ú-zaq-qí-ir	I raised up	1
ša-da-ni-iš	like mountain	1
ú-pat-tin-ma	made firm	1
kin-né-e	mountains	1
ki-ma	like	1
hi-iṣ-bi	abundance	1
IGI SA₂-e	in gifts	1
ú-da-an-ni-in	I strengthened	1
aš-ták-kan-šu	I established	1
i-ši-id-su	foundation	1
ba-ú-la-a-ti	people	1
tuk-la-tu₄	rely	1
re-eš-tu-ú	foremost	1
ma-ḫa-za	cult center	1
DINGIR MEŠ	gods	1
pa-ni	before	1
e-di-il	bolts	1
da-num₂	strong	1
tab-ra-a-tú	of wonder	1
úḫu-mi-iš	great mountain	1
mi-im-mu-ú	whatever	1
ṣa-a-tú	forever	1
šu-a-ti	this	1
ši-ip-ri	work	1
nap-lis-ma	look upon	1
ḫa-di-iš	with pleasure	1
qu-ra-du	hero	1
šu-úr-bu-ú	supreme	1
ap-kal-lu₄	sage	1
ki-na-at	reliable	1
qí-bit-su	command	1
ú-ki-in	I firmly established	1
šu-mi	name	1
šá	whose	1
d EN LÍL	Enlil	1
qer-ba-šu	inside	1
šu-mi-ia	my name	1
it-ti	with	1
ap-pal-su	I had discovered	1
qé-reb-šu	inside	1
šá	that	1
maḫ-ri	former	1
d AG-na-ʾi-id	Nabonidus	1
d AMAR UTU	Marduk	3
ša	of	2
BÀD	wall	2
UŠ	side	2
ra-ba-a	great	1
ÍD a-ra-aḫ-tim	of Araḫtu River	1
ul-tu	from	1
GÚ	bank	1
ba-bi-lim KI	Babylon	1
SIG₅-ti	favorable things	1
Im-gur- d EN LÍL	Imgur-Enlil	1
AN TA	north	1
ù	and	1
d AG	Nabû	1
ti-ri-iṣ	protégé	1
ba-bi-lim KI	of Babylon	1
LUGAL	king	1
a-na-ku	I	1
a-di	to	1
KÁ GAL- d INANNA	gate of Ištar	1
qí-bi	speak	1
KI TA	south	1
šá	of	1
KÁ GAL- d uraš	gate of Uraš	1
la-bi-ri	original	1
te-me-en-šu	foundation	1
ú-ṣab-bi-ma	I sought out	1
mi-it-ḫa-ri-iš	in same way	1
a-na	for	1
EN-ia	my lord	1
e-pu-uš	I built	1
a-na	to	1
d na-bi-um-IBILA-ú-ṣur	Nabopolassar	1
BÀD	wall	2
d AMAR UTU	Marduk	2
KÁ DINGIR RA KI	Babylon	2
ša	in	1
ša	of	1
ki-gal-lim	socle	1
in	before	1
i-qú-pu	collapsed	1
ul-la-nu-ú-a	had	1
i-ni-šu	become weak	1
ša	which	1
im-gur- d EN LÍL	Imgur-Enlil	1
ra-bí-a-am	great	1
ú-ki-in	I firmly set	1
a-na-ku	I	1
ù	and	1
d na-bi-um	Nabû	1
ti-ri-iṣ	protégé	1
RA KI KÁ DINGIR	of Babylon	1
LUGAL	king	1
re-eš-ti-im	original	1
di-ku-ut	mustered	1
uš-ši-šu	foundations	1
ki-ma	like	1
da-mi-iq-ta	favorable things	1
EN-ia	my lord	1
a-na	to	1
ú-ul-lu	I raised	1
re-ši-šu	superstructure	1
ul-lu-tim	earlier	1
u₄-um	times	1
ú-ša-às-ḫi-ir	I surrounded	1
um-ma-nim	people	1
IM	sides	1
a-na	on	1
LÍMMU BA	four	1
ab-ni-ma	I built	1
eš-ši-iš	anew	1
ma-ti-ia	from my land	1
ti-iz-ka-ar	speak	1
d na-bi-um-IBILA-ú-ṣu-úr	Nabopolassar	1
É	temple	3
a-kà-dè KI	of Agade	3
DINGIR DINGIR	of gods	3
é-máš-da-ri	Emašdari	3
ša-a-tim	this	2
ta-am-ḫa-ru	of battle	2
i-la-at	goddess	2
d INANNA	Ištar	2
šu-a-tim	this	2
LUGAL	king	2
ud-da-kam	all day long	2
ša	who	2
ša	whose	2
KÁ DINGIR RA KI	Babylon	2
li-ib-na-as-su	brickwork	2
DINGIR MEŠ	of gods	2
a-na	to	2
GAL GAL	great	1
DINGIR	gods	1
re-é-a-am	shepherd	1
pa-li-iḫ	reveres	1
za-ni-nu-um	provides	1
ka-an-šu	submissive	1
à-aš-ru	humble	1
d tu-tu	Tutu	1
qá-ti	of	1
na-ki-ri-ia	my enemies	1
ša-aḫ-ṭa	respectful	1
ṭè-mi	will	1
mu-ki-in	confirms	1
i-gi-sa-a	gifts	1
É GAL	palace	1
é-sag-íl	Esagil	1
i-na	in	1
ma-ḫa-zi	cult centers	1
du-mu-uq	to improve	1
mu-ṭa-aḫ-ḫi-id	makes abundant	1
ni-id-bé-e	nindabû-offerings	1
pu-tuq-qú	attentive	1
iš-te-né-eʾ-ú	strives	1
sa-at-tu-uk-ku	sattukku-offering	1
iš-tar	of Ištar	1
ú-si	way	1
mur-te-ed-du-ú	follows	1
TIN TIR KI	of Babylon	1
GÌR NÍTA	governor	1
ti-ri-iṣ	protégé	1
ta-ḫa-za	of battle	1
d AG-na-ʾi-id	Nabonidus	1
tu-qu-un-tim	wages war	1
ru-ba-a-tì	princess	1
i-gi₄-gi₄	of Igīgū	1
ša-qu-tì	most exalted	1
da-ad-mi	of settlements	1
be-le-et	lady	1
na-mi-ir-ti	radiant	1
e-pí-ša-at	one who	1
na-ša-a-at	bearer of	1
d IN NIN	Innin	1
qá-ri-it-tim	most valiant	1
ru-um-tì	beloved	1
ì-lí	of gods	1
šu-úr-bu-tim	supreme	1
d iš-tar	Ištar	1
d a-nun-na-ki	of Anunnakū	1
pu-lu-úḫ-tim	fear	1
GAŠAN-ia	my lady	1
be-let	lady	1
qé-re-eb	inside	1
ša	which	1
a-ši-ba-at	dwells	1
ṣu-la-a-ti	fighting	1
ša-ki-na-at	who incites	1
ú-še-er-re-bu	enter	1
sa-aḫ-pu	overwhelms	1
be-el-tim	lady	1
DAGAL-tim	wide	1
KI-tim	earth	1
nam-ri-ir-ru-šu	awe-inspiring radiance	1
ka-at-mu	covers	1
ša-mu-ù	heavens	1
mé-lam-mu-šu	brilliance	1
šu-ur-ru-ḫu	splendid	1
md AG-ba-lat-su-iq-bi	of Nabû-balāssu-iqbi	1
qé-re-eb-šu	inside	1
d AMAR UTU	Marduk	1
te-em-mé-en-šu	foundation platform	1
i-ši-id-su	foundation	1
ab-re-e-ma	checked	1
ú-ki-in	secured	1
in qé-reb	inside	1
e-eš-ši-iš	anew	1
e-pú-uš	I built	1
a-na	On account of	1
na-ra-mi-ki	beloved	1
šu-ba-at	your residence	1
ḫa-di*-iš	with pleasure	1
na-ap-li-si-ma	look upon	1
qí-bi-i	proclaim	1
ba-la-ṭa₄	good health	1
at-mi-i	speak	1
aš-te-eʾ-e-ma	I sought out	1
ma-ḫa-ar	In presence of	1
ša-na-ti-ia	my years	1
šu-um-ú-da₄	increasing of	1
u₄-mi-ia	my days	1
úr-ru-ku	prolongation of	1
ša	about	1
a-ša-ar	place	1
qá-ab-lum	of battle	1
ù	and	1
ta-ḫa-zi-im	war	1
i-da-a-a	my side	1
al-ki	March	1
lu-na-ar	I can kill	1
a-a-bi-ia	my foes	1
a-ḫi-iṭ	examined	1
É	of temple	1
eš-re-e-ti	sanctuaries	1
id-ra-num	alkali	1
ka-li-ši-na	all	1
šu-ul-ma-nu	present	1
sa-ad-ru	regularly provided	1
DUMU	son	1
lu-ša-am-qí-it	cut down	1
ru-bu-ù	prince	1
e-em-qa	wise	1
a-na-ku	I	1
ì-nu-šu	At that time	1
dINANNA	of Ištar	1
uš-šu-šu	foundation	1
in-na-mu-ú	had fallen to pieces	1
i-mu-ú	turned into	1
ka-ar-mi-iš	ruins	1
iq-mu-ú	burned	1
a-šar	site	1
na-pa-ar-ku-ú	had ceased	1
ka-ba-at-tì	mind	1
lìb-bi	heart	1
ḫa-áš-ḫa-tuš	desired	1
i-ta-mi-ma	pondered	1
e-pe-eš	building	1
qú-ut-re-nu	incense	1
si-ma-ak-ki-šu	cella	1
di-ta-al-li-iš	to ashes	1
na-du-ú	in ruins	1
ba-aš-mu	was standing	1
sa-gu-šu	shrine	1
la	not	1
šu-ud-du-ú	remained desolate	1
a-šar-šu	site	1
a-na	For	1
LUGAL	king	2
mi-im-mu-ú	of everything	1
É GAL	of palace	1
KI TIN TIR	of Babylon	1
DUMU	son	1
d AG-IBILA-ú-ṣu-úr	of Nabopolassar	1
TIN TIR KI	of Babylon	1
a-na-ku	I	1
BÀD	wall	1
KÁ DINGIR RA KI	of Babylon	1
lu-uš-bi	may I be sated	1
i-na	with	1
NA₄	stone	1
KUR -i	from mountai n s	1
e-pú-uš	I built	1
d AMAR UTU	Marduk	1
be-lí	my lord	1
e-pú-šu	I have built	1
la-la-šu	luxuriousness	1
d AG-ku-dúr-ri-ú-ṣu-úr	Nebuchadnezzar	1
LUGAL	king	2
šur-kam	grant	1
be-lí	of lord	1
⸢KI⸣ TIN TIR	of Babylon	1
DUMU	son of	1
d AG-IBILA-ÙRU	Nabopolassar	1
TIN TIR KI	of Babylon	1
a-na-ku	I	1
su-le-e	street	1
ba-bi-lu ⸢KI	of Babylon	1
a⸣-na	for	1
ša-da-ḫa	procession	1
GAL	great	1
⸢da⸣-rí-a	long	1
d AMAR ⸢UTU⸣	Marduk	1
ina	with	1
SIG₄	slab	1
NA₄	of stone	1
KUR	from mountain	1
ú-ban-⸢na⸣-a	I beautified	1
tal-la-ak-ti	access way	1
d ⸢AMAR UTU⸣	Marduk	1
be-lí	my lord	1
TIN	life	1
d ⸢AG-ku-dúr⸣-ru-ú-⸢ṣur⸣	Nebuchadnezzar	1
d AMAR UTU	Marduk	2
LUGAL	king	2
šu-úr-kam	give	1
KÙ-tim	shining	1
URUDU	of copper	1
ri-i-mu	wild bulls	1
ú-še-pi-iš-ma	I had built	1
na-ak-li-iš	skillfully	1
EN- ia	my lord	1
a-na	For	1
NA₄ ZA GÌN	blue glaze	1
i-na	with	1
a-⸢gur⸣- ri	bak ed bricks	1
ù	and	1
⸢KÁ⸣ GAL-iš-tár	Ištar Gate	1
a-na-ku	I	1
KÁ DINGIR RA KI	of Babylon	1
d AG⸣-IBILA-⸢ú-ṣur⸣	of Nabopolassar	1
DUMU	son	1
DINGIR RA KI KÁ	Babylon of	1
e-ek-⸢du⸣- tim	fie rce	1
MUŠ ḪUŠ	mušḫuššu-dragons	1
ši-ri- ik-ti	gi ft	1
ša	of	1
a-⸢na⸣	to me	1
da-⸢rí⸣- a	lo ng	1
ba-la-ṭam	life	1
EN	lord	1
ri-i-⸢mu⸣	wild bull	1
la-an	resembling	1
NA₄	stone	1
⸢ša⸣- de-e	m ountain from	1
še-zu-zu-ú-ti	raging	1
ra-bí-ù-tim	great	1
ši-ti-iq	quarried	1
da-nu₄-tim	stong	1
NA₄	of stone	1
SIG₄	slab	1
uš-zi-iz-ma	stationed	1
sì-ip-pé-šu	door-jamb	1
i-na	at	1
d AG-ku-dúr-ru-ú-ṣur	Nebuchadnezzar	1
ù	and	10
d AMAR UTU	Marduk	7
a-na	for	5
É	temple	4
LUGAL	king	3
ša	of	3
i-na	in	3
šu-a-ti	that	3
ni-ši-im	people	3
ša	who	3
EN	lord	3
ul-tu	from	2
EN MEŠ-e-a	my lords	2
d na-bi-um	of Nabû	2
à-aš-ra-at	shrines	2
ša	whoever	2
it-ti	to	2
ki-i-nu	true	2
ka-a-a-nim	constantly	2
ni-ši-im	of people	2
d na-bi-um	Nabû	2
DINGIR MEŠ	of gods	2
DUMU	son	2
be-lu-ut	dominion	2
la	not	2
ma-a-ti	land	2
i-na i-di-ia	beside me	1
ši-ip-ra-am	allowed	1
dan-dan-ni	almighty one	1
d NÈ ERI₁₁ GAL	Nergal	1
re-še-e-tim	pre-eminent	1
ni-bi-ta	He called	1
it-ta-ba	name	1
ú-ša-li-im	to successfully undertake	1
ú-ša-li-ik	made walk	1
e-te-ep-pu-šu	I did	1
d LAMMA	lamassu	1
du-un-qu	good	1
i-na mim-ma	everything	1
i-na-ar	he killed	1
ú-ša-li-ik	He made march	1
i-bé-lu-ma	had ruled over	1
pí-is-nu-qu	powerless one	1
en-šu-um	weak	1
ú-ša-az-zi-qu	had made suffer	1
a-na-ku	I	1
ma-a-ti	of land	1
EN EN	of lords	1
ka-ab-ti	heavy	1
ni-ri-šu	its yoke	1
i-na	under	1
i-na	with	1
i-da-a-a	at my side	1
e-mu-qu	strength	1
ku-ul-la-at	all	1
ru-qu-te	distant	1
UD MEŠ	days	1
ga-áš-ra-a-ti	powerful	1
aš-šu-ru-ú	Assyrians	1
ga-ri-ia	my opponent	1
ú-ša-am-qì-it	cut down	1
a-a-bi-ia	my enemy	1
